gene_id	exonic_length
ENSMUSG00000055041	1396
ENSMUSG00000003970	1359
ENSMUSG00000054967	2669
ENSMUSG00000063236	1916
ENSMUSG00000116339	1199
ENSMUSG00000116272	638
ENSMUSG00000018893	1492
ENSMUSG00000033576	4498
ENSMUSG00000033565	8140
ENSMUSG00000097267	1492
ENSMUSG00000010601	3029
ENSMUSG00000093458	512
ENSMUSG00000057346	5953
ENSMUSG00000068252	2437
ENSMUSG00000086467	976
ENSMUSG00000050982	3033
ENSMUSG00000091650	1864
ENSMUSG00000044309	2060
ENSMUSG00000101113	553
ENSMUSG00000050014	2325
ENSMUSG00000116079	520
ENSMUSG00000091694	2463
ENSMUSG00000071716	2414
ENSMUSG00000116162	596
ENSMUSG00000068246	1821
ENSMUSG00000056656	2962
ENSMUSG00000022443	12928
ENSMUSG00000005354	4208
ENSMUSG00000016552	5939
ENSMUSG00000016554	4968
ENSMUSG00000097057	4343
ENSMUSG00000019146	5510
ENSMUSG00000092375	2124
ENSMUSG00000016637	2864
ENSMUSG00000116697	391
ENSMUSG00000005716	1041
ENSMUSG00000071715	2020
ENSMUSG00000071714	4740
ENSMUSG00000071713	7277
ENSMUSG00000062154	1241
ENSMUSG00000116445	1184
ENSMUSG00000044986	3163
ENSMUSG00000071711	2143
ENSMUSG00000115854	343
ENSMUSG00000033287	2541
ENSMUSG00000016942	3359
ENSMUSG00000068227	4287
ENSMUSG00000022440	2702
ENSMUSG00000116307	475
ENSMUSG00000044933	4320
ENSMUSG00000033220	3103
ENSMUSG00000116097	394
ENSMUSG00000018008	7552
ENSMUSG00000043460	8112
ENSMUSG00000116260	503
ENSMUSG00000018169	2839
ENSMUSG00000033170	4952
ENSMUSG00000049521	2560
ENSMUSG00000043501	592
ENSMUSG00000097085	1570
ENSMUSG00000033128	3765
ENSMUSG00000022436	2858
ENSMUSG00000084864	458
ENSMUSG00000116165	2001
ENSMUSG00000068220	903
ENSMUSG00000033099	4321
ENSMUSG00000033088	12302
ENSMUSG00000116505	712
ENSMUSG00000115867	1610
ENSMUSG00000116262	2157
ENSMUSG00000096210	2055
ENSMUSG00000006378	2384
ENSMUSG00000114755	1245
ENSMUSG00000116287	612
ENSMUSG00000033055	4270
ENSMUSG00000033047	3639
ENSMUSG00000033039	8341
ENSMUSG00000033029	5292
ENSMUSG00000033020	2595
ENSMUSG00000033006	3051
ENSMUSG00000075555	1838
ENSMUSG00000068206	6573
ENSMUSG00000032988	2276
ENSMUSG00000018126	2728
ENSMUSG00000042632	5434
ENSMUSG00000092494	1742
ENSMUSG00000042622	2594
ENSMUSG00000009035	4702
ENSMUSG00000022433	6590
ENSMUSG00000085802	3778
ENSMUSG00000044216	2152
ENSMUSG00000010830	1411
ENSMUSG00000055065	7643
ENSMUSG00000022429	2435
ENSMUSG00000042564	9222
ENSMUSG00000022428	1228
ENSMUSG00000022427	1651
ENSMUSG00000022426	3440
ENSMUSG00000042535	4001
ENSMUSG00000042524	5420
ENSMUSG00000089796	1615
ENSMUSG00000087543	5404
ENSMUSG00000022420	2391
ENSMUSG00000022421	5170
ENSMUSG00000089715	10609
ENSMUSG00000115971	2556
ENSMUSG00000115902	3589
ENSMUSG00000009585	9454
ENSMUSG00000053411	6487
ENSMUSG00000000489	4161
ENSMUSG00000116125	629
ENSMUSG00000060036	3175
ENSMUSG00000022415	4808
ENSMUSG00000022414	3360
ENSMUSG00000042428	4665
ENSMUSG00000022412	8106
ENSMUSG00000115798	213
ENSMUSG00000042406	2358
ENSMUSG00000051518	1083
ENSMUSG00000022416	9862
ENSMUSG00000115888	911
ENSMUSG00000050439	2236
ENSMUSG00000042351	6243
ENSMUSG00000022408	2993
ENSMUSG00000116220	4502
ENSMUSG00000047888	23677
ENSMUSG00000116480	344
ENSMUSG00000022407	5634
ENSMUSG00000042303	4477
ENSMUSG00000115976	544
ENSMUSG00000042292	6114
ENSMUSG00000047938	1179
ENSMUSG00000050164	2189
ENSMUSG00000115970	1712
ENSMUSG00000022404	2847
ENSMUSG00000022403	10305
ENSMUSG00000022401	7595
ENSMUSG00000047108	1374
ENSMUSG00000091492	580
ENSMUSG00000022400	4551
ENSMUSG00000055024	14273
ENSMUSG00000022394	5945
ENSMUSG00000063765	5257
ENSMUSG00000022391	4863
ENSMUSG00000022390	10045
ENSMUSG00000097613	1115
ENSMUSG00000022389	7867
ENSMUSG00000048546	6664
ENSMUSG00000116075	289
ENSMUSG00000061360	2166
ENSMUSG00000022477	4302
ENSMUSG00000022476	4991
ENSMUSG00000042109	4623
ENSMUSG00000022474	2866
ENSMUSG00000061633	1024
ENSMUSG00000022471	4476
ENSMUSG00000022472	3635
ENSMUSG00000063480	2924
ENSMUSG00000075524	4675
ENSMUSG00000068117	4740
ENSMUSG00000068114	5349
ENSMUSG00000022463	7184
ENSMUSG00000096883	2776
ENSMUSG00000068105	2048
ENSMUSG00000116009	653
ENSMUSG00000068101	1617
ENSMUSG00000068099	1904
ENSMUSG00000022456	8319
ENSMUSG00000022455	1413
ENSMUSG00000022453	2577
ENSMUSG00000049687	3311
ENSMUSG00000022452	1479
ENSMUSG00000022450	1801
ENSMUSG00000061740	3909
ENSMUSG00000068085	1590
ENSMUSG00000094806	1648
ENSMUSG00000068086	2658
ENSMUSG00000096852	3880
ENSMUSG00000094559	2776
ENSMUSG00000116130	401
ENSMUSG00000068083	1805
ENSMUSG00000022445	1792
ENSMUSG00000041852	8245
ENSMUSG00000100199	1118
ENSMUSG00000100552	564
ENSMUSG00000058099	7970
ENSMUSG00000058586	7393
ENSMUSG00000090964	577
ENSMUSG00000018040	5411
ENSMUSG00000041815	5681
ENSMUSG00000018042	4298
ENSMUSG00000116508	2459
ENSMUSG00000116338	1684
ENSMUSG00000047878	2278
ENSMUSG00000054277	3841
ENSMUSG00000075511	6112
ENSMUSG00000016664	4908
ENSMUSG00000022442	2911
ENSMUSG00000016758	1591
ENSMUSG00000048755	2462
ENSMUSG00000041736	1051
ENSMUSG00000016757	4039
ENSMUSG00000016763	9829
ENSMUSG00000041708	4295
ENSMUSG00000022441	6408
ENSMUSG00000018865	2512
ENSMUSG00000116072	282
ENSMUSG00000018868	2172
ENSMUSG00000115925	1578
ENSMUSG00000041653	1548
ENSMUSG00000022437	6556
ENSMUSG00000022438	4416
ENSMUSG00000022439	3090
ENSMUSG00000062760	6551
ENSMUSG00000055745	4426
ENSMUSG00000116409	585
ENSMUSG00000036106	1917
ENSMUSG00000116396	1237
ENSMUSG00000078954	3546
ENSMUSG00000016624	4264
ENSMUSG00000116491	868
ENSMUSG00000100967	8038
ENSMUSG00000016619	4894
ENSMUSG00000036046	9604
ENSMUSG00000022435	1093
ENSMUSG00000022434	4959
ENSMUSG00000022432	4047
ENSMUSG00000022431	1786
ENSMUSG00000115924	1165
ENSMUSG00000006369	4368
ENSMUSG00000016541	1937
ENSMUSG00000096607	1161
ENSMUSG00000022382	4898
ENSMUSG00000097209	3064
ENSMUSG00000116004	511
ENSMUSG00000116305	1874
ENSMUSG00000022383	3836
ENSMUSG00000064284	1215
ENSMUSG00000052496	7065
ENSMUSG00000035944	3842
ENSMUSG00000022385	2742
ENSMUSG00000116435	623
ENSMUSG00000022386	3974
ENSMUSG00000016028	11007
ENSMUSG00000035900	5567
ENSMUSG00000089680	661
ENSMUSG00000035891	4812
ENSMUSG00000086424	594
ENSMUSG00000051864	3421
ENSMUSG00000115918	5392
ENSMUSG00000116040	237
ENSMUSG00000116171	729
ENSMUSG00000115957	446
ENSMUSG00000116296	790
ENSMUSG00000116353	394
ENSMUSG00000116229	749
ENSMUSG00000115930	933
ENSMUSG00000054863	2908
ENSMUSG00000116061	982
ENSMUSG00000116350	301
ENSMUSG00000115880	777
ENSMUSG00000116331	2780
ENSMUSG00000054117	1368
ENSMUSG00000022387	8404
ENSMUSG00000034333	5764
ENSMUSG00000035845	2356
ENSMUSG00000023272	1366
ENSMUSG00000035828	2427
ENSMUSG00000093394	1458
ENSMUSG00000022388	3428
ENSMUSG00000035805	2801
ENSMUSG00000015365	4183
ENSMUSG00000058441	3599
ENSMUSG00000087331	896
ENSMUSG00000015363	5591
ENSMUSG00000035757	3744
ENSMUSG00000051786	11464
ENSMUSG00000062906	3379
ENSMUSG00000022610	3805
ENSMUSG00000053137	2887
ENSMUSG00000036606	7720
ENSMUSG00000015377	5896
ENSMUSG00000036561	9345
ENSMUSG00000036529	6826
ENSMUSG00000054136	1298
ENSMUSG00000022613	1651
ENSMUSG00000022614	3885
ENSMUSG00000008690	4198
ENSMUSG00000091780	1253
ENSMUSG00000047394	1786
ENSMUSG00000091680	3951
ENSMUSG00000078938	553
ENSMUSG00000078937	3372
ENSMUSG00000022617	3061
ENSMUSG00000079242	1280
ENSMUSG00000022619	5700
ENSMUSG00000022620	3680
ENSMUSG00000084915	2017
ENSMUSG00000118456	351
ENSMUSG00000022623	9236
ENSMUSG00000086602	2960
ENSMUSG00000022622	1567
ENSMUSG00000022621	2960
ENSMUSG00000063260	1845
ENSMUSG00000116231	678
ENSMUSG00000075470	6644
ENSMUSG00000116204	1206
ENSMUSG00000052560	4164
ENSMUSG00000116428	1703
ENSMUSG00000022629	6476
ENSMUSG00000055782	5946
ENSMUSG00000078932	2043
ENSMUSG00000036298	8367
ENSMUSG00000086160	1013
ENSMUSG00000036273	11834
ENSMUSG00000047295	3410
ENSMUSG00000044021	9105
ENSMUSG00000055022	9433
ENSMUSG00000097068	1619
ENSMUSG00000036218	4733
ENSMUSG00000115858	1754
ENSMUSG00000116309	616
ENSMUSG00000109770	659
ENSMUSG00000116124	988
ENSMUSG00000036197	6722
ENSMUSG00000022634	1873
ENSMUSG00000022635	3074
ENSMUSG00000036167	4545
ENSMUSG00000036158	4345
ENSMUSG00000116190	464
ENSMUSG00000116237	2538
ENSMUSG00000116493	470
ENSMUSG00000116360	1131
ENSMUSG00000115965	2063
ENSMUSG00000022449	8997
ENSMUSG00000033356	3291
ENSMUSG00000059883	5021
ENSMUSG00000022451	3054
ENSMUSG00000063296	4890
ENSMUSG00000022454	4670
ENSMUSG00000100603	1401
ENSMUSG00000045608	3469
ENSMUSG00000115569	1466
ENSMUSG00000115699	535
ENSMUSG00000097643	2618
ENSMUSG00000064210	12269
ENSMUSG00000115522	357
ENSMUSG00000078648	733
ENSMUSG00000115049	935
ENSMUSG00000078925	4408
ENSMUSG00000097536	5020
ENSMUSG00000097619	5720
ENSMUSG00000033237	10737
ENSMUSG00000033228	10340
ENSMUSG00000116253	282
ENSMUSG00000116160	632
ENSMUSG00000023169	17236
ENSMUSG00000022462	8838
ENSMUSG00000022464	4261
ENSMUSG00000116295	1222
ENSMUSG00000048218	3163
ENSMUSG00000044250	2197
ENSMUSG00000022466	3224
ENSMUSG00000022468	2745
ENSMUSG00000022469	6336
ENSMUSG00000086601	483
ENSMUSG00000087397	920
ENSMUSG00000081534	2751
ENSMUSG00000022475	6755
ENSMUSG00000022479	5650
ENSMUSG00000052369	2434
ENSMUSG00000022483	9243
ENSMUSG00000033075	11873
ENSMUSG00000033065	3340
ENSMUSG00000097150	2489
ENSMUSG00000048175	2410
ENSMUSG00000029875	2977
ENSMUSG00000075427	2569
ENSMUSG00000090129	2706
ENSMUSG00000059460	3821
ENSMUSG00000048077	1308
ENSMUSG00000022987	4288
ENSMUSG00000062037	5330
ENSMUSG00000051793	966
ENSMUSG00000056184	2392
ENSMUSG00000063780	1587
ENSMUSG00000032987	4546
ENSMUSG00000108728	4944
ENSMUSG00000022991	771
ENSMUSG00000054036	5605
ENSMUSG00000022992	3784
ENSMUSG00000011960	9157
ENSMUSG00000091050	2147
ENSMUSG00000022993	558
ENSMUSG00000022994	6782
ENSMUSG00000100220	605
ENSMUSG00000003352	4010
ENSMUSG00000003360	6229
ENSMUSG00000054855	2967
ENSMUSG00000116482	517
ENSMUSG00000003354	1992
ENSMUSG00000003355	2706
ENSMUSG00000051853	4824
ENSMUSG00000022996	3401
ENSMUSG00000022997	2378
ENSMUSG00000059213	3781
ENSMUSG00000097414	2359
ENSMUSG00000067713	2175
ENSMUSG00000048154	19931
ENSMUSG00000116506	1439
ENSMUSG00000023755	3035
ENSMUSG00000023000	4399
ENSMUSG00000116033	1460
ENSMUSG00000022999	4338
ENSMUSG00000023004	1875
ENSMUSG00000116223	1525
ENSMUSG00000072235	1803
ENSMUSG00000097587	6788
ENSMUSG00000043091	2287
ENSMUSG00000023484	1999
ENSMUSG00000116371	478
ENSMUSG00000032783	3520
ENSMUSG00000001076	1474
ENSMUSG00000038009	1850
ENSMUSG00000051934	4120
ENSMUSG00000037579	5756
ENSMUSG00000037570	3506
ENSMUSG00000100599	1952
ENSMUSG00000078907	3337
ENSMUSG00000023007	4952
ENSMUSG00000023008	5021
ENSMUSG00000023010	4578
ENSMUSG00000023009	5002
ENSMUSG00000089968	1712
ENSMUSG00000116249	2590
ENSMUSG00000037525	4652
ENSMUSG00000023011	12520
ENSMUSG00000023013	1419
ENSMUSG00000044217	2599
ENSMUSG00000043144	2423
ENSMUSG00000023015	7079
ENSMUSG00000023017	5740
ENSMUSG00000023018	4026
ENSMUSG00000091604	300
ENSMUSG00000116250	739
ENSMUSG00000089671	702
ENSMUSG00000023019	2961
ENSMUSG00000023020	2326
ENSMUSG00000023021	3542
ENSMUSG00000090406	928
ENSMUSG00000023022	7608
ENSMUSG00000090500	591
ENSMUSG00000116518	1358
ENSMUSG00000045350	9630
ENSMUSG00000096111	1241
ENSMUSG00000023025	10843
ENSMUSG00000100084	1130
ENSMUSG00000023026	10256
ENSMUSG00000116311	443
ENSMUSG00000116366	458
ENSMUSG00000023027	3060
ENSMUSG00000045631	1635
ENSMUSG00000054619	2595
ENSMUSG00000058057	1652
ENSMUSG00000056487	1804
ENSMUSG00000093550	612
ENSMUSG00000023030	6354
ENSMUSG00000087444	3366
ENSMUSG00000097827	2312
ENSMUSG00000037353	4847
ENSMUSG00000044636	4375
ENSMUSG00000009733	8063
ENSMUSG00000009739	6949
ENSMUSG00000098620	898
ENSMUSG00000116180	2563
ENSMUSG00000116164	671
ENSMUSG00000097093	881
ENSMUSG00000000346	2900
ENSMUSG00000053559	1464
ENSMUSG00000098112	2704
ENSMUSG00000023031	2306
ENSMUSG00000037280	3871
ENSMUSG00000090062	1968
ENSMUSG00000116504	2156
ENSMUSG00000023032	13021
ENSMUSG00000115912	1722
ENSMUSG00000023033	15766
ENSMUSG00000113558	1056
ENSMUSG00000095440	4462
ENSMUSG00000047034	1836
ENSMUSG00000000530	4265
ENSMUSG00000087690	448
ENSMUSG00000000532	4418
ENSMUSG00000097915	1772
ENSMUSG00000115944	583
ENSMUSG00000000531	2033
ENSMUSG00000023034	3509
ENSMUSG00000037204	1597
ENSMUSG00000075408	1967
ENSMUSG00000116114	3542
ENSMUSG00000037185	6393
ENSMUSG00000116116	777
ENSMUSG00000023039	7049
ENSMUSG00000047641	2278
ENSMUSG00000063971	902
ENSMUSG00000067615	2119
ENSMUSG00000067614	1963
ENSMUSG00000116011	2528
ENSMUSG00000067613	1842
ENSMUSG00000116336	985
ENSMUSG00000044294	2640
ENSMUSG00000049548	2110
ENSMUSG00000048699	2534
ENSMUSG00000022986	3266
ENSMUSG00000064232	1659
ENSMUSG00000095241	2960
ENSMUSG00000023041	2235
ENSMUSG00000058354	2418
ENSMUSG00000116132	765
ENSMUSG00000061527	2197
ENSMUSG00000051879	2186
ENSMUSG00000056605	1994
ENSMUSG00000063661	2168
ENSMUSG00000064201	2613
ENSMUSG00000046834	4415
ENSMUSG00000067594	2931
ENSMUSG00000075402	2312
ENSMUSG00000059668	2133
ENSMUSG00000061397	4753
ENSMUSG00000050463	3437
ENSMUSG00000049382	1958
ENSMUSG00000116010	1649
ENSMUSG00000023043	1437
ENSMUSG00000058655	4468
ENSMUSG00000037003	5452
ENSMUSG00000036966	2927
ENSMUSG00000023046	1112
ENSMUSG00000023045	2213
ENSMUSG00000023044	3831
ENSMUSG00000046897	5091
ENSMUSG00000001281	2770
ENSMUSG00000001288	4261
ENSMUSG00000097050	2192
ENSMUSG00000045665	1754
ENSMUSG00000116091	715
ENSMUSG00000058290	8749
ENSMUSG00000001289	1394
ENSMUSG00000001285	2823
ENSMUSG00000036678	2798
ENSMUSG00000116402	452
ENSMUSG00000060284	3398
ENSMUSG00000001280	8262
ENSMUSG00000023047	2005
ENSMUSG00000023048	1562
ENSMUSG00000056851	5203
ENSMUSG00000023050	8989
ENSMUSG00000071586	165
ENSMUSG00000023051	4549
ENSMUSG00000023052	1002
ENSMUSG00000099083	10988
ENSMUSG00000116056	1360
ENSMUSG00000062683	1675
ENSMUSG00000023055	5731
ENSMUSG00000116500	275
ENSMUSG00000001655	2461
ENSMUSG00000050328	1031
ENSMUSG00000086903	2006
ENSMUSG00000001656	2021
ENSMUSG00000022484	1909
ENSMUSG00000022485	3089
ENSMUSG00000036139	2430
ENSMUSG00000001657	2832
ENSMUSG00000001661	2408
ENSMUSG00000075394	2568
ENSMUSG00000101356	703
ENSMUSG00000099758	636
ENSMUSG00000101588	2319
ENSMUSG00000097003	1324
ENSMUSG00000116066	841
ENSMUSG00000036061	6141
ENSMUSG00000009575	9006
ENSMUSG00000046434	3153
ENSMUSG00000058794	2988
ENSMUSG00000060992	3662
ENSMUSG00000116308	726
ENSMUSG00000063234	1725
ENSMUSG00000000552	2515
ENSMUSG00000000555	4933
ENSMUSG00000022487	1390
ENSMUSG00000053508	736
ENSMUSG00000022488	5935
ENSMUSG00000022489	5396
ENSMUSG00000022490	1306
ENSMUSG00000022491	2133
ENSMUSG00000115329	1498
ENSMUSG00000060311	797
ENSMUSG00000036925	1046
ENSMUSG00000116384	2513
ENSMUSG00000116389	1000
ENSMUSG00000115871	2947
ENSMUSG00000116455	2343
ENSMUSG00000051003	7133
ENSMUSG00000022534	3251
ENSMUSG00000022529	4521
ENSMUSG00000115961	1072
ENSMUSG00000059043	6260
ENSMUSG00000054939	5897
ENSMUSG00000039789	6660
ENSMUSG00000005982	3765
ENSMUSG00000005983	3227
ENSMUSG00000014232	2279
ENSMUSG00000085048	485
ENSMUSG00000049871	7069
ENSMUSG00000039738	7657
ENSMUSG00000084790	1023
ENSMUSG00000005980	3083
ENSMUSG00000005981	2573
ENSMUSG00000022521	13540
ENSMUSG00000005580	5197
ENSMUSG00000022519	5325
ENSMUSG00000005718	2541
ENSMUSG00000014303	4373
ENSMUSG00000014301	2435
ENSMUSG00000039637	7423
ENSMUSG00000039646	3007
ENSMUSG00000004069	3912
ENSMUSG00000063445	3891
ENSMUSG00000004070	2217
ENSMUSG00000086944	710
ENSMUSG00000004071	10094
ENSMUSG00000086464	356
ENSMUSG00000022518	5312
ENSMUSG00000039568	5538
ENSMUSG00000022517	5087
ENSMUSG00000097397	1694
ENSMUSG00000022516	1948
ENSMUSG00000022515	5105
ENSMUSG00000022542	2711
ENSMUSG00000096215	561
ENSMUSG00000106967	469
ENSMUSG00000022540	2343
ENSMUSG00000022536	8405
ENSMUSG00000039473	8272
ENSMUSG00000039457	6893
ENSMUSG00000091712	5740
ENSMUSG00000023143	2370
ENSMUSG00000051669	1368
ENSMUSG00000039427	2682
ENSMUSG00000022544	2678
ENSMUSG00000087168	4814
ENSMUSG00000116029	710
ENSMUSG00000008658	4400
ENSMUSG00000101481	677
ENSMUSG00000116450	3886
ENSMUSG00000022715	1407
ENSMUSG00000039345	5768
ENSMUSG00000057880	7748
ENSMUSG00000043140	3391
ENSMUSG00000022711	5531
ENSMUSG00000008393	2858
ENSMUSG00000107252	745
ENSMUSG00000022710	7766
ENSMUSG00000022507	4960
ENSMUSG00000116525	4425
ENSMUSG00000116426	500
ENSMUSG00000116469	1389
ENSMUSG00000116123	664
ENSMUSG00000059003	17933
ENSMUSG00000039209	831
ENSMUSG00000115943	671
ENSMUSG00000039200	4843
ENSMUSG00000022505	8644
ENSMUSG00000116270	4727
ENSMUSG00000039179	1807
ENSMUSG00000022503	3637
ENSMUSG00000050908	3971
ENSMUSG00000022504	9535
ENSMUSG00000038055	3353
ENSMUSG00000068663	8368
ENSMUSG00000087384	2018
ENSMUSG00000038037	2908
ENSMUSG00000043050	554
ENSMUSG00000050058	410
ENSMUSG00000038015	894
ENSMUSG00000022501	571
ENSMUSG00000116038	495
ENSMUSG00000079740	63
ENSMUSG00000096921	3374
ENSMUSG00000037991	4495
ENSMUSG00000095369	1442
ENSMUSG00000022500	5156
ENSMUSG00000115992	701
ENSMUSG00000037972	2967
ENSMUSG00000022498	8835
ENSMUSG00000037965	9160
ENSMUSG00000096959	2481
ENSMUSG00000005846	2258
ENSMUSG00000097537	3577
ENSMUSG00000062203	5428
ENSMUSG00000022496	815
ENSMUSG00000071669	6435
ENSMUSG00000085732	2329
ENSMUSG00000115936	1168
ENSMUSG00000065979	5205
ENSMUSG00000055015	547
ENSMUSG00000022494	5242
ENSMUSG00000116520	2188
ENSMUSG00000116197	1343
ENSMUSG00000115968	263
ENSMUSG00000101565	1269
ENSMUSG00000022545	6730
ENSMUSG00000009569	8990
ENSMUSG00000087526	1841
ENSMUSG00000109857	2846
ENSMUSG00000099411	3035
ENSMUSG00000022685	5381
ENSMUSG00000022684	6480
ENSMUSG00000079737	1705
ENSMUSG00000022683	1504
ENSMUSG00000086550	331
ENSMUSG00000115907	301
ENSMUSG00000022682	4318
ENSMUSG00000022681	2585
ENSMUSG00000022680	7960
ENSMUSG00000022679	3760
ENSMUSG00000065968	2376
ENSMUSG00000044117	2395
ENSMUSG00000060657	10153
ENSMUSG00000022678	3205
ENSMUSG00000018830	7599
ENSMUSG00000022677	5806
ENSMUSG00000085612	520
ENSMUSG00000023088	15092
ENSMUSG00000075395	3375
ENSMUSG00000022676	2021
ENSMUSG00000116324	515
ENSMUSG00000068617	4431
ENSMUSG00000094472	1500
ENSMUSG00000022674	7132
ENSMUSG00000022673	3589
ENSMUSG00000022672	13187
ENSMUSG00000022671	1309
ENSMUSG00000071637	3746
ENSMUSG00000041974	6952
ENSMUSG00000041957	5360
ENSMUSG00000022792	3149
ENSMUSG00000022789	5203
ENSMUSG00000115923	600
ENSMUSG00000022788	17517
ENSMUSG00000048101	1992
ENSMUSG00000116096	1631
ENSMUSG00000022783	4559
ENSMUSG00000075370	2164
ENSMUSG00000059305	1199
ENSMUSG00000022779	8400
ENSMUSG00000026181	4922
ENSMUSG00000116823	515
ENSMUSG00000063358	7110
ENSMUSG00000084792	1043
ENSMUSG00000022773	4635
ENSMUSG00000022771	6171
ENSMUSG00000116645	670
ENSMUSG00000049916	2277
ENSMUSG00000022769	1108
ENSMUSG00000022768	4501
ENSMUSG00000041774	5594
ENSMUSG00000038965	5841
ENSMUSG00000071636	5380
ENSMUSG00000050240	6354
ENSMUSG00000055692	2878
ENSMUSG00000041720	11254
ENSMUSG00000022766	2191
ENSMUSG00000022765	3447
ENSMUSG00000006134	5042
ENSMUSG00000022763	4688
ENSMUSG00000022761	6111
ENSMUSG00000022760	1882
ENSMUSG00000116898	337
ENSMUSG00000022759	3941
ENSMUSG00000022758	3995
ENSMUSG00000022756	4153
ENSMUSG00000005899	9034
ENSMUSG00000041617	2289
ENSMUSG00000012114	11642
ENSMUSG00000022750	5234
ENSMUSG00000012017	3839
ENSMUSG00000116652	1888
ENSMUSG00000090236	1906
ENSMUSG00000003166	6853
ENSMUSG00000041566	3700
ENSMUSG00000045521	1388
ENSMUSG00000003527	4231
ENSMUSG00000022738	1172
ENSMUSG00000003528	2164
ENSMUSG00000059280	759
ENSMUSG00000116658	1496
ENSMUSG00000003531	2985
ENSMUSG00000003526	7797
ENSMUSG00000043811	1938
ENSMUSG00000116557	3284
ENSMUSG00000116772	961
ENSMUSG00000090777	1619
ENSMUSG00000060166	4868
ENSMUSG00000005732	1666
ENSMUSG00000022721	5326
ENSMUSG00000022718	7696
ENSMUSG00000013539	7910
ENSMUSG00000000325	6715
ENSMUSG00000000326	2532
ENSMUSG00000087556	751
ENSMUSG00000075704	4401
ENSMUSG00000000884	4219
ENSMUSG00000086965	865
ENSMUSG00000009097	3517
ENSMUSG00000075335	1963
ENSMUSG00000050761	2087
ENSMUSG00000072214	3915
ENSMUSG00000041378	1416
ENSMUSG00000000028	3506
ENSMUSG00000005262	4336
ENSMUSG00000071632	1486
ENSMUSG00000022706	1761
ENSMUSG00000022702	6215
ENSMUSG00000106567	458
ENSMUSG00000105906	454
ENSMUSG00000106668	38
ENSMUSG00000105547	452
ENSMUSG00000106405	38
ENSMUSG00000105231	38
ENSMUSG00000076934	391
ENSMUSG00000106039	314
ENSMUSG00000105066	42
ENSMUSG00000076937	612
ENSMUSG00000104975	38
ENSMUSG00000104927	1225
ENSMUSG00000076939	381
ENSMUSG00000076940	366
ENSMUSG00000050742	2883
ENSMUSG00000050158	1912
ENSMUSG00000056822	4381
ENSMUSG00000045341	7435
ENSMUSG00000061361	2205
ENSMUSG00000068535	2485
ENSMUSG00000062245	1437
ENSMUSG00000060480	1406
ENSMUSG00000041247	3356
ENSMUSG00000022686	5197
ENSMUSG00000075330	1126
ENSMUSG00000116712	359
ENSMUSG00000043008	2609
ENSMUSG00000062901	10183
ENSMUSG00000041215	11585
ENSMUSG00000041205	3280
ENSMUSG00000116913	321
ENSMUSG00000033918	3894
ENSMUSG00000022818	3144
ENSMUSG00000022822	10681
ENSMUSG00000003235	2595
ENSMUSG00000086837	955
ENSMUSG00000003233	6410
ENSMUSG00000022841	4120
ENSMUSG00000003234	3558
ENSMUSG00000116604	2151
ENSMUSG00000046613	7589
ENSMUSG00000116764	428
ENSMUSG00000033809	1690
ENSMUSG00000115219	1614
ENSMUSG00000051146	1291
ENSMUSG00000022842	5110
ENSMUSG00000006998	4038
ENSMUSG00000045983	7301
ENSMUSG00000050821	2899
ENSMUSG00000022843	6022
ENSMUSG00000021018	1509
ENSMUSG00000022847	2628
ENSMUSG00000006958	6258
ENSMUSG00000116922	1064
ENSMUSG00000116850	808
ENSMUSG00000090356	1346
ENSMUSG00000005958	6641
ENSMUSG00000116843	598
ENSMUSG00000096918	2450
ENSMUSG00000033653	8279
ENSMUSG00000043391	6564
ENSMUSG00000022853	2981
ENSMUSG00000097290	4213
ENSMUSG00000033618	8714
ENSMUSG00000116862	933
ENSMUSG00000097401	1731
ENSMUSG00000022856	1360
ENSMUSG00000044626	4402
ENSMUSG00000022855	6901
ENSMUSG00000033581	7402
ENSMUSG00000022858	9235
ENSMUSG00000013089	4103
ENSMUSG00000022861	9255
ENSMUSG00000089874	497
ENSMUSG00000089663	2507
ENSMUSG00000033501	875
ENSMUSG00000004462	6939
ENSMUSG00000004460	3236
ENSMUSG00000116831	1769
ENSMUSG00000022868	2197
ENSMUSG00000022871	1962
ENSMUSG00000022877	1994
ENSMUSG00000060459	2734
ENSMUSG00000022875	3250
ENSMUSG00000022884	5338
ENSMUSG00000022881	1533
ENSMUSG00000116733	1130
ENSMUSG00000022878	1381
ENSMUSG00000068463	8429
ENSMUSG00000045231	4145
ENSMUSG00000022885	4916
ENSMUSG00000033383	3120
ENSMUSG00000022887	9833
ENSMUSG00000109783	5216
ENSMUSG00000033355	2131
ENSMUSG00000004366	721
ENSMUSG00000047531	2674
ENSMUSG00000022508	6700
ENSMUSG00000110291	114
ENSMUSG00000116290	1771
ENSMUSG00000116437	1497
ENSMUSG00000115919	3556
ENSMUSG00000116173	674
ENSMUSG00000115869	2242
ENSMUSG00000033306	22046
ENSMUSG00000096960	2793
ENSMUSG00000048399	1837
ENSMUSG00000022510	8391
ENSMUSG00000090257	2152
ENSMUSG00000038168	3721
ENSMUSG00000090203	861
ENSMUSG00000022512	4841
ENSMUSG00000038148	1173
ENSMUSG00000091972	2690
ENSMUSG00000022514	11360
ENSMUSG00000092545	1125
ENSMUSG00000068428	5740
ENSMUSG00000052276	1423
